online_order,book_table,rate,votes,location,rest_type,cuisines,approx_cost(for two people),listed_in(type)
Yes,No,3.7,219,Koramangala 5th Block,others,others,600,Dine-out
Yes,No,3.8,76,Koramangala 5th Block,Quick Bites,others,500,Dine-out
Yes,No,3.8,476,Koramangala 6th Block,Quick Bites,others,450,Dine-out
Yes,No,4.4,384,Koramangala 7th Block,Quick Bites,others,300,Dine-out
Yes,No,3.8,94,Koramangala 1st Block,Quick Bites,others,250,Dine-out
Yes,No,4.0,88,Koramangala 5th Block,Quick Bites,others,400,Dine-out
Yes,No,3.9,34,others,Quick Bites,North Indian,300,Dine-out
Yes,No,4.0,684,Koramangala 5th Block,Quick Bites,others,250,Dine-out
No,No,3.9,140,Koramangala 7th Block,others,others,200,Dine-out
Yes,No,4.2,100,Koramangala 7th Block,others,others,900,Dine-out
Yes,No,3.3,911,Koramangala 1st Block,Quick Bites,others,250,Dine-out
Yes,No,4.0,76,others,Quick Bites,others,300,Dine-out
Yes,No,3.8,45,Koramangala 7th Block,Quick Bites,others,400,Dine-out
Yes,No,3.9,1047,Koramangala 7th Block,Quick Bites,others,600,Dine-out
No,No,3.700448817952718,0,Koramangala 7th Block,Quick Bites,others,100,Dine-out
Yes,No,3.7,32,Koramangala 6th Block,Quick Bites,others,450,Dine-out
Yes,No,3.8,295,Koramangala 5th Block,Quick Bites,others,500,Dine-out
Yes,No,3.6,23,others,Quick Bites,others,300,Dine-out
Yes,No,4.0,462,others,Quick Bites,others,500,Dine-out
Yes,No,3.9,121,Koramangala 1st Block,Quick Bites,"North Indian, Chinese, Biryani",400,Dine-out
Yes,No,4.2,166,Koramangala 5th Block,Quick Bites,Fast Food,300,Dine-out
Yes,No,3.5,323,Koramangala 1st Block,Quick Bites,others,500,Dine-out
No,No,3.8,27,Koramangala 5th Block,Quick Bites,others,400,Dine-out
Yes,No,3.9,213,Koramangala 6th Block,Quick Bites,others,400,Dine-out
Yes,No,3.5,12,others,Quick Bites,"North Indian, Chinese",250,Dine-out
Yes,No,3.9,501,Koramangala 6th Block,Quick Bites,others,300,Dine-out
No,No,3.6,16,Koramangala 7th Block,Quick Bites,"South Indian, North Indian, Chinese",300,Dine-out
No,No,3.4,6,Koramangala 6th Block,Quick Bites,others,400,Dine-out
No,No,3.1,117,Koramangala 7th Block,Quick Bites,Biryani,200,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,others,300,Dine-out
Yes,No,3.5,24,others,Quick Bites,others,350,Dine-out
Yes,No,3.9,43,Koramangala 6th Block,Quick Bites,South Indian,300,Dine-out
Yes,No,3.9,97,others,Quick Bites,others,500,Dine-out
Yes,No,3.8,28,Koramangala 1st Block,Quick Bites,others,400,Dine-out
No,No,4.0,72,Koramangala 6th Block,Quick Bites,others,,Dine-out
Yes,No,3.8,36,Koramangala 1st Block,Quick Bites,others,300,Dine-out
Yes,No,3.6,9,Koramangala 1st Block,Quick Bites,North Indian,300,Dine-out
No,No,3.5,17,others,Quick Bites,others,250,Dine-out
No,No,3.9,154,Koramangala 6th Block,Quick Bites,others,200,Dine-out
Yes,No,3.9,85,Koramangala 7th Block,Quick Bites,North Indian,400,Dine-out
Yes,No,4.0,76,Koramangala 1st Block,Quick Bites,others,300,Dine-out
Yes,No,3.8,41,Koramangala 7th Block,Quick Bites,Biryani,200,Dine-out
Yes,No,3.5,10,Koramangala 7th Block,Quick Bites,others,300,Dine-out
Yes,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,"South Indian, North Indian",250,Dine-out
No,No,3.8,289,others,others,others,500,Dine-out
Yes,No,3.9,96,Koramangala 1st Block,Quick Bites,others,350,Dine-out
Yes,No,3.8,108,Koramangala 6th Block,Quick Bites,others,400,Dine-out
No,No,3.2,6,Koramangala 7th Block,Quick Bites,Biryani,150,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,"North Indian, Chinese",300,Dine-out
Yes,No,3.6,95,Koramangala 1st Block,Quick Bites,others,300,Dine-out
Yes,No,3.8,48,others,Quick Bites,"North Indian, Chinese",300,Dine-out
No,No,4.0,98,Koramangala 6th Block,Quick Bites,others,200,Dine-out
Yes,No,3.8,140,Koramangala 5th Block,Quick Bites,others,200,Dine-out
Yes,No,3.6,75,Koramangala 5th Block,Quick Bites,others,600,Dine-out
Yes,No,3.8,37,Koramangala 1st Block,Quick Bites,others,200,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,North Indian,300,Dine-out
Yes,No,3.7,51,Koramangala 5th Block,Quick Bites,others,300,Dine-out
Yes,No,3.6,37,Koramangala 1st Block,others,Bakery,450,Dine-out
Yes,No,3.8,34,Koramangala 7th Block,Quick Bites,others,250,Dine-out
Yes,No,3.5,15,Koramangala 1st Block,Quick Bites,North Indian,400,Dine-out
Yes,No,3.7,24,Koramangala 5th Block,Quick Bites,others,500,Dine-out
Yes,No,4.1,321,Koramangala 6th Block,Quick Bites,North Indian,600,Dine-out
Yes,No,2.8,137,Koramangala 1st Block,Quick Bites,North Indian,500,Dine-out
No,No,2.7,45,Koramangala 6th Block,Quick Bites,others,300,Dine-out
Yes,Yes,4.1,152,Koramangala 6th Block,Quick Bites,others,600,Dine-out
No,No,3.9,150,Koramangala 7th Block,others,others,500,Dine-out
Yes,No,3.6,22,Koramangala 1st Block,Quick Bites,Chinese,300,Dine-out
Yes,No,3.4,9,Koramangala 6th Block,Quick Bites,South Indian,250,Dine-out
Yes,No,3.700448817952718,0,others,Quick Bites,others,500,Dine-out
Yes,No,3.9,64,Koramangala 5th Block,Quick Bites,others,300,Dine-out
Yes,No,3.5,10,Koramangala 1st Block,Quick Bites,others,200,Dine-out
Yes,No,3.7,21,Koramangala 1st Block,Quick Bites,others,300,Dine-out
No,No,3.5,70,Koramangala 7th Block,Quick Bites,others,200,Dine-out
No,No,3.7,73,Koramangala 7th Block,Quick Bites,others,250,Dine-out
No,No,3.6,36,Koramangala 7th Block,others,others,400,Dine-out
Yes,No,3.6,97,Koramangala 1st Block,Quick Bites,others,300,Dine-out
Yes,No,3.3,10,Koramangala 1st Block,Quick Bites,"North Indian, Chinese",300,Dine-out
Yes,No,3.3,395,Koramangala 7th Block,Quick Bites,North Indian,400,Dine-out
Yes,No,3.8,18,Koramangala 1st Block,Quick Bites,others,200,Dine-out
No,No,2.6,153,Koramangala 1st Block,Quick Bites,others,300,Dine-out
Yes,No,3.9,554,Koramangala 7th Block,Quick Bites,others,600,Dine-out
Yes,No,3.9,188,others,Quick Bites,others,400,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,South Indian,200,Dine-out
No,No,3.8,20,Koramangala 5th Block,Quick Bites,others,,Dine-out
No,No,3.4,8,others,Quick Bites,others,300,Dine-out
No,No,4.0,203,Koramangala 6th Block,others,others,350,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,Biryani,300,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,"North Indian, Chinese",200,Dine-out
Yes,No,2.8,94,others,Quick Bites,"North Indian, Chinese",300,Dine-out
Yes,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,North Indian,500,Dine-out
No,No,2.8,64,Koramangala 7th Block,Quick Bites,"South Indian, North Indian, Chinese",300,Dine-out
Yes,No,3.4,6,Koramangala 1st Block,Quick Bites,others,500,Dine-out
Yes,No,3.3,49,Koramangala 5th Block,Quick Bites,Biryani,300,Dine-out
No,No,3.7,34,Koramangala 7th Block,Quick Bites,others,300,Dine-out
No,No,3.8,89,Koramangala 5th Block,Quick Bites,others,300,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,"South Indian, North Indian, Chinese",250,Dine-out
Yes,No,3.6,90,Koramangala 7th Block,Quick Bites,others,500,Dine-out
Yes,No,3.4,25,Koramangala 1st Block,Quick Bites,North Indian,200,Dine-out
Yes,No,3.6,41,Koramangala 6th Block,others,others,500,Dine-out
Yes,No,3.1,7,others,Quick Bites,North Indian,300,Dine-out
No,No,3.6,13,Koramangala 7th Block,Quick Bites,South Indian,300,Dine-out
No,No,3.5,12,others,Quick Bites,South Indian,200,Dine-out
No,No,3.1,39,Koramangala 6th Block,Quick Bites,others,250,Dine-out
No,No,3.6,68,Koramangala 7th Block,others,others,550,Dine-out
No,No,3.8,82,Koramangala 7th Block,Quick Bites,others,200,Dine-out
Yes,No,3.7,95,Koramangala 1st Block,Quick Bites,North Indian,150,Dine-out
Yes,No,3.4,65,Koramangala 6th Block,Quick Bites,others,350,Dine-out
Yes,No,3.7,36,Koramangala 6th Block,Quick Bites,others,300,Dine-out
Yes,No,4.1,76,Koramangala 5th Block,Quick Bites,others,450,Dine-out
Yes,No,3.3,4,Koramangala 5th Block,Quick Bites,Chinese,300,Dine-out
Yes,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,North Indian,400,Dine-out
No,No,3.6,47,Koramangala 1st Block,Quick Bites,"South Indian, North Indian",300,Dine-out
No,No,2.9,53,Koramangala 7th Block,Quick Bites,others,300,Dine-out
No,No,3.5,8,Koramangala 6th Block,Quick Bites,others,250,Dine-out
No,No,3.3,5,Koramangala 1st Block,Quick Bites,"North Indian, South Indian",200,Dine-out
No,No,3.4,6,Koramangala 5th Block,Quick Bites,others,300,Dine-out
No,No,3.700448817952718,0,Koramangala 6th Block,Quick Bites,others,400,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,others,400,Dine-out
Yes,No,3.6,82,Koramangala 1st Block,Quick Bites,others,400,Dine-out
Yes,No,3.6,21,others,Quick Bites,others,300,Dine-out
Yes,No,3.8,36,Koramangala 1st Block,Quick Bites,others,300,Dine-out
Yes,No,3.5,21,Koramangala 1st Block,Quick Bites,"North Indian, Chinese",350,Dine-out
Yes,No,3.7,42,others,Quick Bites,"Chinese, North Indian",300,Dine-out
Yes,No,3.9,44,Koramangala 5th Block,Quick Bites,others,500,Dine-out
Yes,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,others,350,Dine-out
Yes,No,4.0,270,Koramangala 1st Block,Quick Bites,others,450,Dine-out
No,No,3.4,11,Koramangala 7th Block,Quick Bites,others,200,Dine-out
No,No,3.2,7,Koramangala 5th Block,Quick Bites,others,100,Dine-out
No,No,3.3,9,Koramangala 7th Block,others,others,150,Dine-out
No,No,3.8,14,Koramangala 6th Block,Quick Bites,others,350,Dine-out
No,No,3.8,64,Koramangala 6th Block,Quick Bites,others,550,Dine-out
No,No,3.6,30,Koramangala 1st Block,Quick Bites,others,350,Dine-out
No,No,3.1,14,Koramangala 6th Block,Quick Bites,others,200,Dine-out
No,No,3.2,4,Koramangala 5th Block,Quick Bites,others,300,Dine-out
No,No,3.3,6,Koramangala 1st Block,Quick Bites,"North Indian, Chinese, Biryani",350,Dine-out
No,No,3.3,6,Koramangala 1st Block,Quick Bites,Biryani,300,Dine-out
No,No,3.3,4,Koramangala 7th Block,Quick Bites,others,300,Dine-out
No,No,2.9,14,Koramangala 5th Block,Quick Bites,others,400,Dine-out
No,No,3.700448817952718,0,Koramangala 5th Block,Quick Bites,others,200,Dine-out
No,No,3.7,21,Koramangala 5th Block,Quick Bites,others,250,Dine-out
No,No,2.9,11,Koramangala 6th Block,Quick Bites,others,400,Dine-out
No,No,4.0,126,Koramangala 6th Block,Quick Bites,others,300,Dine-out
No,No,3.7,23,Koramangala 1st Block,Quick Bites,South Indian,150,Dine-out
No,No,3.3,8,others,Quick Bites,Biryani,100,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,others,150,Dine-out
No,No,3.6,21,others,Quick Bites,South Indian,200,Dine-out
No,No,3.6,10,Koramangala 5th Block,Quick Bites,others,200,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,others,300,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,"North Indian, Chinese",250,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,South Indian,400,Dine-out
Yes,No,3.4,19,Koramangala 1st Block,Quick Bites,others,200,Dine-out
Yes,No,3.6,72,Koramangala 6th Block,Quick Bites,others,200,Dine-out
Yes,No,3.700448817952718,0,Koramangala 5th Block,Quick Bites,Fast Food,300,Dine-out
Yes,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,others,150,Dine-out
Yes,No,3.700448817952718,0,Koramangala 5th Block,Quick Bites,others,150,Dine-out
Yes,No,3.5,16,Koramangala 5th Block,Quick Bites,others,200,Dine-out
No,No,3.7,32,others,Quick Bites,others,500,Dine-out
Yes,No,3.0,6,others,Quick Bites,"Chinese, North Indian",200,Dine-out
Yes,No,3.700448817952718,0,Koramangala 5th Block,Quick Bites,others,300,Dine-out
Yes,No,3.1,7,Koramangala 5th Block,Quick Bites,others,500,Dine-out
No,No,3.0,18,Koramangala 5th Block,Quick Bites,others,300,Dine-out
No,No,3.4,9,Koramangala 7th Block,Quick Bites,others,100,Dine-out
No,No,3.1,21,Koramangala 5th Block,Quick Bites,"South Indian, North Indian, Chinese",200,Dine-out
No,No,3.8,56,Koramangala 7th Block,others,others,400,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,South Indian,150,Dine-out
No,No,3.5,12,Koramangala 5th Block,Quick Bites,others,200,Dine-out
No,No,3.2,7,Koramangala 1st Block,Quick Bites,others,200,Dine-out
No,No,3.700448817952718,0,Koramangala 5th Block,Quick Bites,Fast Food,200,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,North Indian,150,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,North Indian,500,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,North Indian,300,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,South Indian,100,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,others,300,Dine-out
No,No,3.700448817952718,0,Koramangala 7th Block,Quick Bites,"North Indian, Chinese",300,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,North Indian,600,Dine-out
No,No,3.5,15,Koramangala 5th Block,others,others,400,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,others,600,Dine-out
No,No,3.5,6,Koramangala 5th Block,Quick Bites,"Chinese, North Indian",250,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,others,400,Dine-out
No,No,3.5,7,Koramangala 6th Block,others,Fast Food,300,Dine-out
No,No,4.0,65,Koramangala 1st Block,Quick Bites,"Chinese, North Indian",350,Dine-out
No,No,3.3,7,others,Quick Bites,others,250,Dine-out
No,No,3.3,9,others,Quick Bites,Biryani,200,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,South Indian,200,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,North Indian,100,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,others,400,Dine-out
Yes,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,others,500,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,"North Indian, Chinese",200,Dine-out
No,No,3.2,4,others,Quick Bites,Chinese,150,Dine-out
No,No,2.3,77,Koramangala 1st Block,Quick Bites,others,600,Dine-out
Yes,No,3.700448817952718,0,Koramangala 6th Block,Quick Bites,others,500,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,North Indian,200,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,others,400,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,others,300,Dine-out
No,No,3.700448817952718,0,Koramangala 6th Block,Quick Bites,South Indian,,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,others,600,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,Biryani,150,Dine-out
Yes,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,others,300,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,others,250,Dine-out
No,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,Fast Food,200,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,South Indian,300,Dine-out
Yes,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,others,400,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,others,250,Dine-out
Yes,No,3.0,7,Koramangala 6th Block,Quick Bites,others,400,Dine-out
Yes,No,3.700448817952718,0,Koramangala 5th Block,Quick Bites,Fast Food,200,Dine-out
Yes,No,3.3,5,others,Quick Bites,others,100,Dine-out
Yes,No,3.3,7,Koramangala 6th Block,Quick Bites,South Indian,150,Dine-out
Yes,No,3.700448817952718,0,others,Quick Bites,others,300,Dine-out
Yes,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,others,500,Dine-out
Yes,No,3.2,5,others,Quick Bites,"Chinese, North Indian",300,Dine-out
Yes,No,3.700448817952718,0,Koramangala 1st Block,Quick Bites,others,300,Dine-out
Yes,No,3.700448817952718,0,Koramangala 1st Block,"Takeaway, Delivery",others,450,Dine-out
Yes,No,3.8,58,Koramangala 7th Block,Quick Bites,others,500,Dine-out
Yes,No,3.8,132,Koramangala 7th Block,Quick Bites,others,300,Dine-out
Yes,No,3.7,17,Koramangala 5th Block,Quick Bites,others,250,Dine-out
Yes,No,3.5,18,Koramangala 1st Block,Quick Bites,"North Indian, Chinese",200,Dine-out
No,No,2.8,26,Koramangala 6th Block,Quick Bites,others,400,Dine-out
Yes,No,3.700448817952718,0,others,Quick Bites,Biryani,200,Dine-out
No,No,2.8,13,Koramangala 6th Block,Quick Bites,others,500,Dine-out
Yes,No,4.1,205,Koramangala 5th Block,Quick Bites,Fast Food,250,Dine-out
No,No,3.8,21,Koramangala 5th Block,Quick Bites,others,100,Dine-out
Yes,No,3.8,103,Koramangala 6th Block,Quick Bites,"North Indian, Chinese, Biryani",400,Dine-out
Yes,No,3.4,257,Koramangala 1st Block,Quick Bites,others,250,Dine-out
Yes,No,3.700448817952718,0,Koramangala 6th Block,Quick Bites,Chinese,300,Dine-out
Yes,No,3.7,34,others,Quick Bites,North Indian,200,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,"North Indian, Chinese",500,Dine-out
Yes,No,3.8,433,Koramangala 5th Block,others,Desserts,800,Dine-out
No,No,3.0,9,Koramangala 5th Block,Quick Bites,others,150,Dine-out
Yes,No,3.1,53,Koramangala 1st Block,Quick Bites,Fast Food,100,Dine-out
No,No,3.700448817952718,0,others,Quick Bites,Fast Food,100,Dine-out
No,No,3.700448817952718,0,Koramangala 6th Block,Quick Bites,South Indian,150,Dine-out
No,No,4.3,411,HSR,others,others,"1,200",Dine-out
No,No,4.2,3236,BTM,others,North Indian,,Dine-out
No,Yes,4.6,650,HSR,others,others,850,Dine-out
Yes,Yes,4.5,811,BTM,Casual Dining,others,800,Dine-out
No,Yes,4.7,798,HSR,others,others,"1,200",Dine-out
No,Yes,4.0,1768,others,others,others,"1,600",Dine-out
No,Yes,4.2,469,others,others,others,"3,000",Dine-out
Yes,No,4.3,793,HSR,Casual Dining,others,"1,000",Dine-out
No,No,4.6,1590,HSR,Cafe,others,750,Dine-out
Yes,No,4.5,229,HSR,Casual Dining,others,"1,200",Dine-out
No,Yes,4.1,1377,HSR,others,others,"1,200",Dine-out
Yes,Yes,4.5,1879,BTM,Cafe,others,900,Dine-out
No,Yes,4.3,2035,others,others,others,"1,700",Dine-out
No,Yes,4.4,243,HSR,others,others,"1,250",Dine-out
Yes,No,4.3,1104,HSR,Cafe,others,700,Dine-out
No,Yes,4.3,127,HSR,others,others,800,Dine-out
No,Yes,3.8,321,HSR,Casual Dining,others,800,Dine-out
Yes,Yes,4.2,1542,BTM,Casual Dining,others,800,Dine-out
Yes,No,3.9,126,HSR,Casual Dining,others,600,Dine-out
Yes,Yes,4.2,217,others,Casual Dining,others,"1,500",Dine-out
Yes,No,3.9,226,BTM,Casual Dining,others,500,Dine-out
Yes,Yes,3.7,21,others,Casual Dining,others,700,Dine-out
Yes,Yes,4.1,1341,HSR,Casual Dining,others,800,Dine-out
Yes,No,3.9,370,HSR,Casual Dining,others,550,Dine-out
Yes,No,4.3,83,HSR,Casual Dining,others,650,Dine-out
No,No,4.3,316,BTM,others,others,300,Dine-out
Yes,No,3.5,9,BTM,Quick Bites,others,300,Dine-out
No,No,3.9,70,others,others,"North Indian, Chinese","1,500",Dine-out
Yes,No,3.9,468,BTM,Casual Dining,others,700,Dine-out
No,Yes,4.2,325,others,Casual Dining,others,"1,800",Dine-out
Yes,Yes,3.8,1167,HSR,Casual Dining,others,600,Dine-out
Yes,Yes,3.9,74,BTM,Casual Dining,others,900,Dine-out
No,No,3.8,69,BTM,Quick Bites,others,300,Dine-out
No,Yes,4.2,209,others,others,others,"2,000",Dine-out
Yes,Yes,4.1,2727,BTM,Casual Dining,others,800,Dine-out
Yes,Yes,3.9,65,BTM,Casual Dining,others,600,Dine-out
Yes,No,3.9,670,HSR,Casual Dining,others,800,Dine-out
Yes,No,4.0,494,HSR,Casual Dining,others,800,Dine-out
Yes,No,3.9,421,BTM,Casual Dining,others,800,Dine-out
Yes,No,3.8,43,HSR,Casual Dining,"North Indian, Chinese",700,Dine-out
Yes,No,2.9,361,HSR,Casual Dining,others,450,Dine-out
No,No,3.8,157,HSR,others,others,"1,300",Dine-out
Yes,Yes,3.5,59,HSR,Casual Dining,others,700,Dine-out
No,No,4.4,228,HSR,Quick Bites,South Indian,150,Dine-out
Yes,No,3.1,53,HSR,Casual Dining,others,750,Dine-out
Yes,No,4.2,468,BTM,Quick Bites,others,400,Dine-out
Yes,No,2.8,261,HSR,Casual Dining,others,700,Dine-out
No,No,3.4,5,BTM,Casual Dining,"Chinese, North Indian","1,000",Dine-out
Yes,No,3.6,220,BTM,Casual Dining,others,600,Dine-out
Yes,No,3.8,71,BTM,Casual Dining,others,"1,000",Dine-out
No,No,4.0,139,BTM,Quick Bites,others,200,Dine-out
Yes,Yes,4.0,344,others,others,others,900,Dine-out
Yes,No,3.6,15,BTM,Quick Bites,"North Indian, Chinese",300,Dine-out
Yes,No,3.4,7,HSR,Quick Bites,others,300,Dine-out
No,Yes,4.1,94,others,others,others,"3,000",Dine-out
Yes,No,3.9,214,BTM,Casual Dining,others,600,Dine-out
No,No,3.6,39,BTM,Quick Bites,"North Indian, Chinese",400,Dine-out
Yes,No,3.1,266,HSR,Casual Dining,others,550,Dine-out
Yes,No,4.1,134,HSR,Casual Dining,North Indian,650,Dine-out
Yes,No,3.9,97,BTM,Quick Bites,others,"1,000",Dine-out
No,No,2.6,49,HSR,Cafe,others,450,Dine-out
No,No,3.9,371,HSR,Casual Dining,"South Indian, North Indian",400,Dine-out
Yes,No,3.6,45,BTM,Casual Dining,"North Indian, Chinese",500,Dine-out
Yes,No,3.4,10,BTM,Quick Bites,others,600,Dine-out
Yes,No,3.8,331,HSR,Quick Bites,North Indian,350,Dine-out
Yes,No,3.8,34,HSR,Quick Bites,others,400,Dine-out
Yes,No,3.6,13,others,others,others,200,Dine-out
Yes,No,3.8,49,HSR,others,"Mithai, Street Food",400,Dine-out
Yes,No,4.0,65,HSR,Casual Dining,others,300,Dine-out
Yes,No,3.3,293,HSR,Casual Dining,others,600,Dine-out
Yes,No,3.8,18,HSR,Quick Bites,others,500,Dine-out
Yes,No,3.7,26,BTM,Casual Dining,others,700,Dine-out
Yes,No,3.7,26,BTM,Quick Bites,"Chinese, North Indian",300,Dine-out
Yes,No,3.9,106,HSR,Quick Bites,South Indian,150,Dine-out
No,Yes,4.1,146,others,"Casual Dining, Bar",others,"1,200",Dine-out
Yes,No,3.9,450,HSR,Casual Dining,"North Indian, Chinese, Biryani",550,Dine-out
