_id,online_order,book_table,rate,votes,location,rest_type,cuisines,cost_for_2,type
65931bfed4b9eb96be5ecba5,Yes,No,3.7/5,25,Whitefield,Quick Bites,"North Indian, Chinese",500,Dine-out
65931bfed4b9eb96be5f5f96,No,Yes,3.9 /5,856,Indiranagar,Lounge,"North Indian, Chinese, Continental, Bengali","1,600",Drinks & nightlife
65931bfed4b9eb96be5f3980,No,No,NEW,0,Koramangala 6th Block,"Takeaway, Delivery",Healthy Food,300,Delivery
65931bfed4b9eb96be5ee765,No,No,4.1/5,147,Frazer Town,"Quick Bites, Bakery","Cafe, Bakery",700,Desserts
65931bfed4b9eb96be5ec6ee,No,No,NEW,0,Brookefield,Quick Bites,North Indian,400,Delivery
65931bfed4b9eb96be5f24d9,Yes,No,,0,HSR,Dessert Parlor,Desserts,300,Desserts
65931bfed4b9eb96be5eb204,Yes,No,3.9/5,33,JP Nagar,Food Court,"Italian, Continental",600,Delivery
65931bfed4b9eb96be5f0504,No,No,,0,Electronic City,Delivery,"North Indian, Fast Food, Chinese, Burger",500,Delivery
65931bfed4b9eb96be5f39fa,Yes,No,4.2 /5,341,Koramangala 5th Block,Dessert Parlor,"Desserts, Beverages",500,Desserts
65931bfed4b9eb96be5efb05,Yes,No,3.9/5,36,Wilson Garden,Quick Bites,North Indian,250,Delivery
65931bfed4b9eb96be5f5079,Yes,Yes,4.3 /5,969,Church Street,Cafe,"Cafe, Continental, American, Burger",750,Cafes
65931bfed4b9eb96be5ef620,No,No,3.3/5,17,Thippasandra,Quick Bites,"Chinese, South Indian",150,Dine-out
65931bfed4b9eb96be5f0c66,No,No,3.4/5,10,Kalyan Nagar,"Bakery, Dessert Parlor","Bakery, Desserts, Fast Food",400,Dine-out
65931bfed4b9eb96be5f62d3,No,No,3.6 /5,23,Basaveshwara Nagar,"Casual Dining, Bar","Continental, Chinese, North Indian, Finger Food","1,200",Dine-out
65931bfed4b9eb96be5f0a1d,Yes,No,3.6/5,33,Nagawara,Quick Bites,"South Indian, Beverages",200,Delivery
65931bfed4b9eb96be5f090c,Yes,No,3.8/5,109,Banaswadi,"Casual Dining, Bar","Andhra, Chinese, North Indian",600,Delivery
65931bfed4b9eb96be5efb12,Yes,No,,0,Koramangala 5th Block,Beverage Shop,Juices,100,Delivery
65931bfed4b9eb96be5f1318,No,No,3.8/5,4646,Koramangala 6th Block,"Lounge, Microbrewery","North Indian, Continental, Chinese","2,000",Buffet
65931bfed4b9eb96be5f2b37,Yes,No,NEW,0,Koramangala 1st Block,"Casual Dining, Bar","North Indian, South Indian, Chinese, Fast Food",600,Delivery
65931bfed4b9eb96be5f2fc8,No,No,,0,Nagarbhavi,Casual Dining,"Chinese, North Indian, South Indian",500,Dine-out
65931bfed4b9eb96be5f1c3a,Yes,No,,0,Koramangala 5th Block,Quick Bites,"Fast Food, Beverages",150,Dine-out
65931bfed4b9eb96be5f7266,No,No,NEW,0,Whitefield,Quick Bites,"Fast Food, Street Food, Desserts, Beverages",250,Delivery
65931bfed4b9eb96be5ebda0,Yes,No,3.1/5,41,Bellandur,Casual Dining,"Hyderabadi, North Indian, Biryani",700,Dine-out
65931bfed4b9eb96be5f6631,No,Yes,4.4 /5,2055,Lavelle Road,"Casual Dining, Bar","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200",Delivery
65931bfed4b9eb96be5f5bd7,Yes,No,3.2 /5,30,Jeevan Bhima Nagar,Quick Bites,North Indian,200,Delivery
65931bfed4b9eb96be5ed283,No,Yes,4.5/5,546,Koramangala 5th Block,Cafe,"Cafe, Continental, Mediterranean, Beverages",900,Delivery
65931bfed4b9eb96be5ed1db,Yes,No,,0,Koramangala 4th Block,"Dessert Parlor, Bakery","Desserts, Bakery",300,Delivery
65931bfed4b9eb96be5ec379,No,No,4.3/5,687,Lavelle Road,Casual Dining,"Thai, Chinese, Indonesian, Asian, Momos","1,500",Dine-out
65931bfed4b9eb96be5ecd82,Yes,No,3.4/5,4,HSR,Delivery,Bakery,250,Delivery
65931bfed4b9eb96be5ef500,Yes,No,3.9/5,247,Indiranagar,Casual Dining,Chinese,650,Dine-out
65931bfed4b9eb96be5ec9a7,No,No,4.1/5,395,Whitefield,Casual Dining,"French, Pizza, Bakery","1,000",Desserts
65931bfed4b9eb96be5eb4b1,Yes,No,3.0/5,7,JP Nagar,,"Fast Food, Finger Food",300,Dine-out
65931bfed4b9eb96be5f1517,Yes,No,3.7/5,17,HSR,Beverage Shop,"Juices, Fast Food",200,Delivery
65931bfed4b9eb96be5eae00,No,No,,0,Banashankari,Quick Bites,"Biryani, Chinese, South Indian, North Indian",350,Dine-out
65931bfed4b9eb96be5eee2c,Yes,Yes,3.5/5,59,HSR,Casual Dining,"North Indian, Chinese, South Indian, Continental",700,Dine-out
65931bfed4b9eb96be5ec077,Yes,No,3.9/5,64,Brigade Road,"Quick Bites, Bakery","Fast Food, Bakery",250,Delivery
65931bfed4b9eb96be5f38a1,No,No,,0,BTM,Quick Bites,"North Indian, Chinese, South Indian",200,Delivery
65931bfed4b9eb96be5eb6d8,Yes,No,3.7/5,20,Jayanagar,Quick Bites,"Maharashtrian, Fast Food, Street Food, Sandwich",200,Delivery
65931bfed4b9eb96be5ec933,Yes,No,NEW,0,Whitefield,Quick Bites,"South Indian, North Indian, Chinese",400,Delivery
65931bfed4b9eb96be5f258f,Yes,No,3.8 /5,433,Koramangala 5th Block,"Dessert Parlor, Quick Bites",Desserts,800,Dine-out
65931bfed4b9eb96be5f1728,Yes,No,NEW,0,Koramangala 6th Block,Quick Bites,"North Indian, Fast Food",300,Delivery
65931bfed4b9eb96be5eeb64,No,No,3.8/5,32,Bommanahalli,Quick Bites,Fast Food,250,Delivery
65931bfed4b9eb96be5eff89,Yes,No,2.9 /5,7,BTM,Cafe,"Cafe, Continental, Pizza, Italian, Beverages",400,Dine-out
65931bfed4b9eb96be5f1ebc,Yes,No,3.9 /5,461,BTM,Casual Dining,Bengali,650,Delivery
65931bfed4b9eb96be5f0ef4,Yes,No,,0,Banaswadi,Confectionery,Desserts,200,Delivery
65931bfed4b9eb96be5f39e6,Yes,No,4.5 /5,349,Koramangala 5th Block,"Dessert Parlor, Cafe","Desserts, Beverages, Cafe, Ice Cream",300,Desserts
65931bfed4b9eb96be5f27d5,Yes,No,3.3 /5,9,BTM,Quick Bites,"North Indian, Biryani, Chinese, Arabian",400,Dine-out
65931bfed4b9eb96be5ef989,Yes,No,3.7/5,54,Basavanagudi,Cafe,"Cafe, Beverages",600,Delivery
65931bfed4b9eb96be5f659f,No,No,,0,Jalahalli,Delivery,North Indian,800,Delivery
65931bfed4b9eb96be5ee61f,Yes,No,4.0/5,868,Lavelle Road,Quick Bites,"South Indian, North Indian, Street Food",400,Delivery
65931bfed4b9eb96be5f37d8,No,No,4.1 /5,723,Koramangala 4th Block,"Dessert Parlor, Bakery","Desserts, Bakery",300,Delivery
65931bfed4b9eb96be5f6387,Yes,No,4.1 /5,166,Malleshwaram,Dessert Parlor,"Desserts, Ice Cream, Beverages, Sandwich",400,Dine-out
65931bfed4b9eb96be5f00f7,Yes,Yes,3.8/5,170,Kanakapura Road,Casual Dining,"South Indian, North Indian, Chinese",700,Delivery
65931bfed4b9eb96be5f1bbe,Yes,No,3.5 /5,24,Koramangala 8th Block,Quick Bites,"Nepalese, Momos, Chinese",350,Dine-out
65931bfed4b9eb96be5f6f47,Yes,No,4.3 /5,549,Whitefield,"Dessert Parlor, Cafe","Ice Cream, Cafe, Pizza, Burger, Desserts, Beverages",500,Cafes
65931bfed4b9eb96be5eb62b,Yes,No,,0,Jayanagar,Bakery,"Bakery, Desserts",350,Delivery
65931bfed4b9eb96be5f68a5,No,No,3.2 /5,10,MG Road,Cafe,Cafe,400,Dine-out
65931bfed4b9eb96be5f3c37,No,No,3.5 /5,12,Koramangala 2nd Block,Quick Bites,South Indian,200,Dine-out
65931bfed4b9eb96be5ee613,Yes,No,3.9/5,134,Vasanth Nagar,Casual Dining,"Seafood, North Indian, Chinese",550,Delivery
65931bfed4b9eb96be5eb53c,Yes,Yes,4.1/5,842,JP Nagar,"Casual Dining, Bar","South American, Continental, Italian","1,100",Drinks & nightlife
65931bfed4b9eb96be5f15f2,No,Yes,NEW,0,Koramangala 4th Block,"Pub, Bar","Continental, Finger Food, Pizza, North Indian, Bar Food","1,100",Delivery
65931bfed4b9eb96be5eff06,Yes,Yes,4.0 /5,634,Banashankari,Casual Dining,"North Indian, Chinese",800,Dine-out
65931bfed4b9eb96be5f4d36,Yes,No,3.2 /5,521,Marathahalli,Quick Bites,"Kerala, Biryani, South Indian, North Indian, Chinese, Arabian, Beverages",500,Delivery
65931bfed4b9eb96be5ec67f,Yes,No,,0,Whitefield,Delivery,North Indian,400,Delivery
65931bfed4b9eb96be5f0c5b,Yes,No,4.2/5,386,Kalyan Nagar,Quick Bites,"Burger, Fast Food",500,Dine-out
65931bfed4b9eb96be5efcc3,No,No,,0,Wilson Garden,Quick Bites,Andhra,400,Delivery
65931bfed4b9eb96be5ed3f0,Yes,No,3.8 /5,34,Koramangala 5th Block,Sweet Shop,"Mithai, Fast Food",250,Desserts
65931bfed4b9eb96be5f2aa1,Yes,No,3.7 /5,84,HSR,Quick Bites,"Biryani, Italian, BBQ",350,Delivery
65931bfed4b9eb96be5ee964,Yes,No,3.7/5,15,HSR,Cafe,"Cafe, Chinese, Continental",500,Cafes
65931bfed4b9eb96be5f5099,No,No,4.1 /5,55,Ulsoor,Cafe,"Cafe, Italian, Coffee",750,Cafes
65931bfed4b9eb96be5f3d53,Yes,No,,0,Wilson Garden,Quick Bites,North Indian,400,Dine-out
65931bfed4b9eb96be5eaf9b,Yes,No,3.6/5,794,Bannerghatta Road,Casual Dining,"Biryani, North Indian, Chinese",550,Delivery
65931bfed4b9eb96be5ecb49,No,No,NEW,0,Whitefield,Casual Dining,"North Indian, Chinese, Biryani, Street Food",950,Dine-out
65931bfed4b9eb96be5f0910,Yes,No,3.8/5,128,Nagawara,Quick Bites,"Rajasthani, North Indian",300,Delivery
65931bfed4b9eb96be5efe2b,Yes,No,,0,Jayanagar,Sweet Shop,"Mithai, Street Food",200,Dine-out
65931bfed4b9eb96be5f6ab0,Yes,No,3.4 /5,4,Bellandur,Casual Dining,Biryani,450,Delivery
65931bfed4b9eb96be5edf0f,No,No,3.2/5,13,Vasanth Nagar,Quick Bites,"South Indian, Chinese",200,Dine-out
65931bfed4b9eb96be5ee3dd,No,No,3.5/5,15,Electronic City,Quick Bites,South Indian,150,Dine-out
65931bfed4b9eb96be5f374b,Yes,No,3.7 /5,61,BTM,Quick Bites,"Fast Food, Burger, Italian, Beverages",350,Delivery
65931bfed4b9eb96be5f7296,No,No,3.7 /5,29,Whitefield,Sweet Shop,Mithai,250,Desserts
65931bfed4b9eb96be5f51f7,Yes,No,4.3 /5,397,Indiranagar,Cafe,"Cafe, American, Fast Food, Coffee, Continental",700,Delivery
65931bfed4b9eb96be5f3b82,Yes,Yes,3.7 /5,114,Koramangala 5th Block,Casual Dining,"North Indian, Chinese",900,Dine-out
65931bfed4b9eb96be5f4dee,Yes,Yes,4.2 /5,344,Marathahalli,Casual Dining,"BBQ, Continental, North Indian, Pizza, European","1,700",Dine-out
65931bfed4b9eb96be5f1835,No,No,,0,Bannerghatta Road,Quick Bites,"North Indian, Chinese, South Indian",,Delivery
65931bfed4b9eb96be5ecf9f,Yes,No,3.5/5,20,Bannerghatta Road,Quick Bites,Mangalorean,350,Delivery
65931bfed4b9eb96be5efd53,Yes,No,3.5/5,35,Jayanagar,Dessert Parlor,Ice Cream,300,Desserts
65931bfed4b9eb96be5f36a1,Yes,Yes,3.7 /5,21,Hosur Road,Casual Dining,"Andhra, North Indian, Chinese, Seafood",700,Delivery
65931bfed4b9eb96be5f376f,Yes,No,3.8 /5,32,Jayanagar,Sweet Shop,"Desserts, Mithai",250,Delivery
65931bfed4b9eb96be5eef5b,Yes,No,3.1/5,325,HSR,Quick Bites,"South Indian, North Indian, Chinese, Street Food",400,Dine-out
65931bfed4b9eb96be5f71ea,No,No,3.2 /5,4,Whitefield,Dessert Parlor,"Ice Cream, Desserts",200,Delivery
65931bfed4b9eb96be5f07d1,Yes,No,3.9/5,247,BTM,Quick Bites,"Bengali, North Indian",400,Dine-out
65931bfed4b9eb96be5f0586,No,No,3.8/5,33,JP Nagar,Cafe,Cafe,300,Desserts
65931bfed4b9eb96be5f54e9,Yes,Yes,4.1 /5,461,Church Street,Casual Dining,North Indian,600,Dine-out
65931bfed4b9eb96be5eecaa,Yes,No,,0,HSR,Delivery,North Indian,500,Delivery
65931bfed4b9eb96be5ef531,No,No,NEW,0,Indiranagar,Casual Dining,"Asian, BBQ, Seafood, Chinese","1,000",Dine-out
65931bfed4b9eb96be5ee4a6,Yes,No,,0,Frazer Town,Cafe,Cafe,400,Cafes
65931bfed4b9eb96be5ec6c4,Yes,No,4.4/5,536,Old Airport Road,Delivery,"Desserts, Bakery",600,Delivery
65931bfed4b9eb96be5eff3e,Yes,No,3.7 /5,133,JP Nagar,Quick Bites,"North Indian, Beverages",250,Dine-out
65931bfed4b9eb96be5eb85a,No,No,,0,Banashankari,Sweet Shop,Mithai,300,Desserts
65931bfed4b9eb96be5f4291,Yes,Yes,4.1 /5,864,Residency Road,Casual Dining,"Seafood, Mangalorean, North Indian, Chinese","1,400",Dine-out
65931bfed4b9eb96be5ee7f8,No,No,3.5/5,11,Frazer Town,Quick Bites,Fast Food,200,Dine-out
65931bfed4b9eb96be5f5f42,No,No,3.6 /5,33,Indiranagar,Quick Bites,"North Indian, Chinese",300,Dine-out
65931bfed4b9eb96be5f394b,No,No,3.0 /5,54,BTM,"Takeaway, Delivery","Chinese, North Indian",300,Delivery
65931bfed4b9eb96be5eb821,No,No,,0,Basavanagudi,"Sweet Shop, Dessert Parlor","Mithai, Desserts, Bakery",100,Desserts
65931bfed4b9eb96be5f4065,Yes,Yes,2.2 /5,409,MG Road,Casual Dining,Mexican,"1,000",Delivery
65931bfed4b9eb96be5f354e,Yes,No,4.3 /5,220,Koramangala 1st Block,Quick Bites,"Lebanese, Middle Eastern",300,Delivery
65931bfed4b9eb96be5f5e3f,Yes,No,4.4 /5,596,Thippasandra,Quick Bites,"Fast Food, Sandwich",800,Dine-out
65931bfed4b9eb96be5ee86f,No,No,3.2/5,7,Commercial Street,Quick Bites,South Indian,100,Dine-out
65931bfed4b9eb96be5eba9d,Yes,No,3.8/5,62,Marathahalli,Casual Dining,"South Indian, North Indian, Chinese",400,Delivery
65931bfed4b9eb96be5edefb,Yes,No,,0,Vasanth Nagar,Casual Dining,North Indian,600,Dine-out
65931bfed4b9eb96be5f128c,No,No,3.1 /5,7,Banaswadi,Quick Bites,Mexican,400,Dine-out
65931bfed4b9eb96be5f523d,No,No,3.1 /5,24,Frazer Town,Quick Bites,South Indian,150,Delivery
65931bfed4b9eb96be5f2ec2,Yes,No,4.0 /5,87,BTM,Beverage Shop,Beverages,200,Delivery
65931bfed4b9eb96be5f2388,No,No,,0,Koramangala 8th Block,Delivery,"Biryani, Chinese, Coffee, Desserts, Healthy Food, North Indian, South Indian",300,Delivery
65931bfed4b9eb96be5f2547,No,Yes,3.5 /5,32,Koramangala 5th Block,Casual Dining,"North Indian, Chinese","1,000",Dine-out
65931bfed4b9eb96be5f2696,Yes,No,3.9 /5,97,Ejipura,Quick Bites,"Bengali, North Indian",500,Dine-out
65931bfed4b9eb96be5eacb3,Yes,No,4.3/5,322,Jayanagar,Casual Dining,South Indian,400,Delivery
65931bfed4b9eb96be5f2463,Yes,No,4.1 /5,313,Koramangala 1st Block,"Takeaway, Delivery","Healthy Food, Salad",650,Desserts
65931bfed4b9eb96be5f3bf1,Yes,No,3.8 /5,18,Koramangala 5th Block,Quick Bites,"Biryani, Chinese, North Indian",250,Dine-out
65931bfed4b9eb96be5f17cf,No,No,,0,Koramangala 7th Block,Delivery,"Chinese, Bakery",400,Delivery
65931bfed4b9eb96be5f74ff,No,No,,0,Whitefield,Quick Bites,"Street Food, Fast Food",250,Dine-out
65931bfed4b9eb96be5f360e,Yes,No,3.4 /5,6,BTM,Beverage Shop,"Beverages, Fast Food",250,Delivery
65931bfed4b9eb96be5f59e8,No,No,,0,New BEL Road,Quick Bites,South Indian,150,Dine-out
65931bfed4b9eb96be5f0fd6,Yes,No,3.0/5,20,Banaswadi,Quick Bites,"Biryani, Andhra",300,Delivery
65931bfed4b9eb96be5f2bb3,Yes,No,3.7 /5,36,Koramangala 6th Block,Quick Bites,"Rajasthani, North Indian, Street Food",300,Delivery
65931bfed4b9eb96be5ed2d6,No,No,,0,Koramangala 5th Block,Quick Bites,"Momos, Fast Food",300,Delivery
65931bfed4b9eb96be5f2195,Yes,No,,0,Koramangala 5th Block,Beverage Shop,Juices,100,Delivery
65931bfed4b9eb96be5f0242,Yes,No,4.0/5,71,BTM,Dessert Parlor,"Desserts, Beverages",300,Delivery
65931bfed4b9eb96be5f1932,No,No,2.9/5,23,BTM,"Takeaway, Delivery",Healthy Food,300,Delivery
65931bfed4b9eb96be5f3b05,Yes,Yes,4.0 /5,1880,Koramangala 6th Block,Casual Dining,North Indian,600,Dine-out
65931bfed4b9eb96be5f56bb,No,No,,0,Indiranagar,Quick Bites,Biryani,150,Dine-out
65931bfed4b9eb96be5ef4ac,Yes,Yes,NEW,0,Indiranagar,Casual Dining,"Continental, Italian, North Indian, Chinese","1,000",Dine-out
65931bfed4b9eb96be5eb889,Yes,No,3.4/5,11,Basavanagudi,Bar,"North Indian, Seafood, Chinese",800,Dine-out
65931bfed4b9eb96be5f42cc,No,No,3.9 /5,23,Richmond Road,Bar,Finger Food,"2,000",Dine-out
65931bfed4b9eb96be5f5c48,No,No,3.7 /5,32,Ejipura,Quick Bites,"Chinese, Momos",500,Delivery
65931bfed4b9eb96be5f4f69,No,No,,0,Marathahalli,Quick Bites,North Indian,300,Dine-out
65931bfed4b9eb96be5f3b47,Yes,Yes,4.1 /5,402,Koramangala 5th Block,"Cafe, Bar","Cafe, Continental, Salad, Steak","1,200",Dine-out
65931bfed4b9eb96be5f1212,Yes,No,,0,Kalyan Nagar,Quick Bites,Street Food,100,Dine-out
65931bfed4b9eb96be5ecee9,Yes,Yes,4.1/5,1543,JP Nagar,Casual Dining,"BBQ, Arabian, Chinese, North Indian, Desserts","1,000",Delivery
65931bfed4b9eb96be5f3a6f,Yes,No,,0,Richmond Road,Dessert Parlor,Desserts,800,Desserts
65931bfed4b9eb96be5f3c2e,No,No,,0,Ejipura,Quick Bites,"North Indian, Mughlai, Chinese",400,Dine-out
65931bfed4b9eb96be5ecb77,Yes,No,,0,Whitefield,Quick Bites,"Momos, Chinese",300,Dine-out
65931bfed4b9eb96be5f01a1,Yes,Yes,3.9/5,488,BTM,Cafe,"Continental, Lebanese, Middle Eastern, North Indian, Chinese, BBQ, Cafe",700,Delivery
65931bfed4b9eb96be5ecc83,Yes,No,3.7/5,7,HSR,Quick Bites,"South Indian, Kerala",300,Delivery
65931bfed4b9eb96be5ee281,No,Yes,3.6/5,180,Electronic City,"Pub, Casual Dining","Continental, North Indian","1,300",Dine-out
65931bfed4b9eb96be5ef734,No,No,2.4/5,25,Domlur,Bar,"Chinese, European","1,000",Pubs and bars
65931bfed4b9eb96be5eb502,No,No,3.7/5,28,BTM,Casual Dining,"North Indian, Chinese",500,Dine-out
65931bfed4b9eb96be5eeb56,No,No,,0,Koramangala 1st Block,Quick Bites,North Indian,300,Delivery
65931bfed4b9eb96be5f00df,Yes,Yes,3.9/5,488,BTM,Cafe,"Continental, Lebanese, Middle Eastern, North Indian, Chinese, BBQ, Cafe",700,Cafes
65931bfed4b9eb96be5f3f80,Yes,No,2.8 /5,110,Shanti Nagar,Casual Dining,"Chinese, Tibetan, North Indian",500,Delivery
65931bfed4b9eb96be5f69f2,No,No,3.2 /5,9,Shivajinagar,Quick Bites,North Indian,200,Dine-out
65931bfed4b9eb96be5eadd4,Yes,No,3.9/5,519,Banashankari,Casual Dining,"Chinese, Momos, Thai, Vietnamese",900,Dine-out
65931bfed4b9eb96be5f0d6f,No,No,3.0/5,11,Banaswadi,Casual Dining,"South Indian, North Indian, Chinese",400,Dine-out
65931bfed4b9eb96be5f42c3,No,No,3.9 /5,168,Shivajinagar,Casual Dining,"North Indian, Chinese",500,Dine-out
65931bfed4b9eb96be5ee46b,No,Yes,4.4/5,809,Electronic City,"Pub, Casual Dining","Continental, Mexican, Burger, Desserts, Italian, Pizza, North Indian, Chinese","1,200",Drinks & nightlife
65931bfed4b9eb96be5eb66b,Yes,No,3.3/5,5,Basavanagudi,"Casual Dining, Bar","South Indian, North Indian, Chinese, Biryani",800,Delivery
65931bfed4b9eb96be5efcb0,No,No,,0,BTM,Quick Bites,"South Indian, Chinese",350,Delivery
65931bfed4b9eb96be5eba69,No,No,3.9/5,22,Whitefield,Quick Bites,"Cafe, Fast Food, Pizza, Burger, Beverages",200,Cafes
65931bfed4b9eb96be5ec637,Yes,No,3.8/5,78,"Varthur Main Road, Whitefield","Takeaway, Delivery","Seafood, BBQ, Biryani",250,Delivery
65931bfed4b9eb96be5f6c59,No,No,3.3 /5,4,Sarjapur Road,Casual Dining,"Chinese, Nepalese, Tibetan",500,Delivery
65931bfed4b9eb96be5f4bf4,No,No,3.4 /5,19,Brookefield,Quick Bites,"North Indian, Chinese, Mithai",200,Delivery
65931bfed4b9eb96be5f02dc,Yes,No,3.7/5,26,BTM,Quick Bites,"Biryani, Fast Food, North Indian",400,Delivery
65931bfed4b9eb96be5f388f,Yes,No,NEW,0,BTM,Casual Dining,"Continental, North Indian, Chinese",600,Delivery
65931bfed4b9eb96be5eabab,Yes,No,3.8/5,75,Banashankari,"Cafe, Quick Bites","Cafe, South Indian",200,Cafes
65931bfed4b9eb96be5eb74c,Yes,Yes,4.0/5,633,Banashankari,Casual Dining,"North Indian, Chinese",800,Delivery
65931bfed4b9eb96be5ef1d1,Yes,No,3.1/5,30,Thippasandra,Delivery,"Pizza, Fast Food",400,Delivery
65931bfed4b9eb96be5f4e47,No,No,3.5 /5,28,Marathahalli,Casual Dining,North Indian,500,Dine-out
65931bfed4b9eb96be5ef354,Yes,No,3.3/5,11,Brigade Road,Quick Bites,"Street Food, Beverages",200,Delivery
65931bfed4b9eb96be5f4072,Yes,No,3.4 /5,76,Frazer Town,"Takeaway, Delivery","North Indian, Chinese, Rolls",400,Delivery
65931bfed4b9eb96be5ef9b3,No,Yes,4.2/5,738,Jayanagar,Cafe,"Cafe, Continental, Beverages, Healthy Food, Desserts, Sandwich, Pizza, Salad",800,Delivery
65931bfed4b9eb96be5f6eac,No,No,3.7 /5,39,Bellandur,Bakery,Bakery,400,Dine-out
65931bfed4b9eb96be5ecec5,Yes,No,3.0/5,6,Ejipura,Quick Bites,"Chinese, North Indian",200,Delivery
65931bfed4b9eb96be5f423f,No,Yes,4.4 /5,885,Lavelle Road,Fine Dining,"Asian, Japanese, Thai","3,000",Dine-out
65931bfed4b9eb96be5ef56f,Yes,No,3.5/5,138,Indiranagar,"Bakery, Quick Bites","Bakery, Desserts, Sandwich",400,Dine-out
65931bfed4b9eb96be5ee1aa,No,No,3.7/5,29,Electronic City,Delivery,"Bengali, North Indian, Oriya",600,Delivery
65931bfed4b9eb96be5f1a0a,No,No,2.7/5,56,HSR,Delivery,"Biryani, North Indian, Italian, Chinese, Sandwich, Desserts",500,Desserts
65931bfed4b9eb96be5f60c5,Yes,No,4.0 /5,377,Malleshwaram,Quick Bites,"Pizza, Fast Food",400,Delivery
65931bfed4b9eb96be5f3f78,Yes,No,4.5 /5,221,Brigade Road,Food Court,"Desserts, Beverages",450,Delivery
65931bfed4b9eb96be5f72dd,No,No,NEW,0,Whitefield,Sweet Shop,"Mithai, Street Food",200,Desserts
65931bfed4b9eb96be5ec19c,Yes,No,3.9/5,84,Race Course Road,"Bar, Casual Dining","Continental, North Indian, Chinese","1,500",Delivery
65931bfed4b9eb96be5eb728,No,No,,0,Basavanagudi,Dessert Parlor,"Desserts, Bakery",250,Delivery
65931bfed4b9eb96be5edf8a,No,Yes,4.1/5,1330,Lavelle Road,"Casual Dining, Bar","European, Italian, Seafood, Continental","2,100",Pubs and bars
65931bfed4b9eb96be5f714d,No,No,3.7 /5,39,Whitefield,Casual Dining,"Pizza, Italian, Chinese, North Indian",750,Delivery
65931bfed4b9eb96be5f4d75,Yes,No,3.7 /5,63,Marathahalli,"Bakery, Quick Bites",Bakery,400,Desserts
65931bfed4b9eb96be5ed238,Yes,No,3.5/5,9,South Bangalore,Food Truck,"Mughlai, Arabian, BBQ",200,Delivery
65931bfed4b9eb96be5ee9e1,Yes,No,,0,Bellandur,Casual Dining,Biryani,450,Delivery
65931bfed4b9eb96be5f4df3,Yes,Yes,3.9 /5,669,Marathahalli,Casual Dining,"North Indian, Chinese, Continental, Street Food",750,Dine-out
65931bfed4b9eb96be5f69f4,No,No,3.3 /5,5,Wilson Garden,Quick Bites,Biryani,300,Dine-out
65931bfed4b9eb96be5f1f34,Yes,No,3.5 /5,11,Wilson Garden,Quick Bites,"Fast Food, Burger",300,Delivery
65931bfed4b9eb96be5f3df8,No,No,,0,Koramangala 1st Block,Quick Bites,North Indian,300,Dine-out
65931bfed4b9eb96be5f16e7,Yes,Yes,3.9/5,161,HSR,"Casual Dining, Lounge","North Indian, Continental",900,Delivery
65931bfed4b9eb96be5eeef8,No,No,3.7/5,79,HSR,Quick Bites,"North Indian, Chinese, Street Food, Fast Food, Mithai",500,Dine-out
65931bfed4b9eb96be5f1d60,Yes,No,3.7 /5,21,BTM,Quick Bites,"South Indian, North Indian, Chinese",500,Dine-out
65931bfed4b9eb96be5f5dc0,No,Yes,4.0 /5,427,Old Airport Road,"Casual Dining, Bar","Chinese, Continental, North Indian, South Indian, Arabian","1,400",Dine-out
65931bfed4b9eb96be5f2f7a,No,No,3.5 /5,13,Ejipura,Quick Bites,"Street Food, Mithai",200,Desserts
65931bfed4b9eb96be5ec1de,No,No,4.1/5,399,Shivajinagar,Quick Bites,"North Indian, Beverages, Fast Food",300,Delivery
65931bfed4b9eb96be5f2ab9,Yes,No,3.9 /5,454,Koramangala 7th Block,Casual Dining,Bengali,600,Delivery
65931bfed4b9eb96be5ec698,Yes,No,3.0/5,7,Whitefield,Casual Dining,North Indian,600,Delivery
65931bfed4b9eb96be5f536f,No,No,3.3 /5,7,Indiranagar,Quick Bites,"Fast Food, Rolls",150,Delivery
65931bfed4b9eb96be5f4a39,Yes,No,2.9 /5,15,Marathahalli,"Takeaway, Delivery","North Indian, Chinese, South Indian",600,Delivery
65931bfed4b9eb96be5f5c89,No,No,4.0 /5,2432,Indiranagar,Lounge,"Fast Food, European","2,000",Delivery
65931bfed4b9eb96be5f5c7e,Yes,No,3.5 /5,6,Old Airport Road,Bakery,Bakery,500,Delivery
65931bfed4b9eb96be5f38fe,No,No,3.8 /5,65,Koramangala 6th Block,Quick Bites,Continental,550,Delivery
65931bfed4b9eb96be5eddc0,No,No,3.4/5,8,Richmond Road,Quick Bites,"North Indian, Chinese",350,Dine-out
65931bfed4b9eb96be5ed613,No,No,4.7/5,3197,Koramangala 5th Block,"Cafe, Casual Dining","Chinese, American, Continental, Italian, North Indian",750,Dine-out
65931bfed4b9eb96be5f13d8,Yes,No,3.6/5,10,BTM,Quick Bites,Maharashtrian,200,Delivery
65931bfed4b9eb96be5f43b8,Yes,No,3.9 /5,653,Commercial Street,Quick Bites,"Burger, Fast Food, Beverages",600,Dine-out
65931bfed4b9eb96be5eeb4b,Yes,No,,0,HSR,Quick Bites,"South Indian, Beverages",300,Delivery
65931bfed4b9eb96be5f35a3,Yes,No,4.0 /5,578,Koramangala 1st Block,Casual Dining,"Bengali, Seafood",600,Delivery
